"review_id","user_id","business_id","stars","useful","funny","cool","text","date"
"dQzhbrYfpoADiQ7CuE-YkA","esTG28qjh4raylH-rlcmPg","9MHe5jAym2d8VhT_NbCRyw",4,3,0,0,"Another Beech grove hidden jewel. As many times I have been by this place I only wish I had tried it earlier. Very clean, and the food was hot and so flavorful. If only the crab ragoon had more crab in them. Egg rolls were great, portions well worth the money! Put this on you must try list!","2012-11-18 14:20:55"
"69TiwJCA2AbnQPG5ultmtw","MNoQJcJcfyuaeUi4R5KR7w","EBn3U4mpnIRLIy2lKuilRQ",1,1,1,1,"This place is awful. They had no toilet paper in bathrooms and then asked patrons to use napkins since they ran out. After that, it was a 30 minute wait for food during a slow lunch hour. To top it off, they served a rotten sweet potato with my meal. After this is pointed out to the manager, he says, ""sorry"" and then just walks away. Customer service stinks in this place and the food is not good. The best part of the service were hot rolls and then a nice server.","2016-05-21 19:07:07"
"SWUQy9DeRedDiESnQ9UScA","0VI899Sc4Bwkm1BsRk3ZzA","TyxDzw8S02endZrrSHu_xQ",4,1,0,0,"This is my favorite nail shop in the city I've been going here for years....I enjoy the quiet serene atmosphere...the staff is very friendly and efficient....the price of $25.00 for a pedicure in the South....you can't beat it!","2013-06-24 17:43:13"
"cv4uK4hbK78pFQCP5UOkHg","GG0mFsEXb-02_dzFPqRV1Q","D01S4m83CscD7S0lUQpC6Q",1,5,2,0,"HORRIBLE!!!!

My husband and I had reserved a U-Haul from 10:00-4:00 today to pick some stuff up from is childhood home that's being sold. This is the last day we can get into the house.

So, he goes at 10:15 to pick up the truck and it's not there. The dude working says that someone hasn't returned the truck, and then told us that we could just call the Eddystone U-Haul to re-route our reservation. My husband asked where that is, and the guy says ""YOU CAN JUST GOOGLE IT.""

By the way, that Eddystone location is CLOSED today.

What kind of shitty person tells someone that they can't fulfill their reservation and then does absolutely, positively NOTHING to assist them. 

Now we're on the phone trying to call any open truck rental joint so we can get this stuff done today. 

0 stars. We did NOT get what we were promised and the customer service here is PATHETIC. Thanks for nothing you stupid m'fers.","2017-04-09 14:40:56"
"1LmMjGrJoq-XX-6B9W8sXA","xv6tLH4OETwDx4B_BiNWbA","SlZJATE_TGUU8X34UJNi4g",4,0,0,0,"Parking (even on a Thursday) was a pain but as long as you're ok with a little walk, it's doable. The service was spectacular. I love how in locals places staff is usually honest and laid back. The bartender/waiter extraordinaire told me he thinks mules are a joke of a cocktail and so I steered away from the Pear-a-mule and went with the good old margarita.  Cocktail-wise you really can't go wrong. We started with the chips and guac which was delicious, fresh and flavorful. We also ordered the sweet potato wedges with serrano aioli----highly recommended. I had the chimichurri sliders (they caught my eye for some reason). I seemed like and off combination but the flavors worked together and I was quite happy with my choice. (Side note: ladies, you won't be able to eat this gracefully---date tip.) Overall I'm super impressed with the service and quite happy with the food and value. It wasn't crowded when we were there but I can imagine it feels---and gets-- crowded very easily. That's just about the only downside. This is definitely good for a casual little stop with some good drinks,  some interesting food and a nice cantina feel.","2015-08-07 13:57:58"
"ZWlTDf5aCi6NmGLezNjSLw","ibE4ABA1e35P1xH5CBMvYg","hr1XaVzp6htS41LjwKjIbQ",3,0,0,0,"Peeps be sayin this spot is the place for Mediterranean food in New Orleans but I'm not so sure. Falafel was good but definitely not mind blowing. I love the whole strip mall food store thing they got going on. It was good and cheap and we definitely cleaned our plates.  If you're out that way def stop thru, but i'm not sure it's worth the trip on its own.","2017-07-31 00:17:18"
"LP2B6aJarFIJ7I6BJ1cD9A","QY1R3IciPr-IkKeTFsqVOA","Di6uZDhcwnLsgM66Z4fNfw",5,0,0,0,"The type of bar a vigilante would go to after a night of fighting crime. Think Josies  Bar from Dare Devil. It's either you appreciate the ""charm"" or you're going to think this place is a dump with a terrible bathroom. 

 I personally love it because once you enter it's impossible to distinguish what year it is, it could be anywhere between 1986 or 2018 it's stuck somewhere in time. Like I said if you can appreciate the ""charm"" you're going to love this place.","2018-03-05 00:04:30"
"_PhDzcetXlBOVfJR4KWoXQ","WSK5_0yAVSOWBm4tsiwJFQ","Q5odYgHa-ApKOPVrEFmRQA",1,0,0,0,"Walked in and sat down. Some tall skinny bartender gave attitude. I got up and walked out.
If the manager is reading this that dude lost you money.","2015-04-17 01:36:01"
"7ibHrz5EKyPcrFkXYP9A_g","15nCO1esSAsy4274h3j0xw","1ENdYUfYzDu9yyI3-MVklA",2,0,0,0,"This place was underwhelming. Not much decor and the worker, only one, seemed dry and took a very long time making our food. Unfortunately, the puppy was not there today, which was 80% of the reason that I went to check the place out. I got the monkey bowl and added a scoop of peanut butter. The bowl itself sounded delicious, however when I got it, the bowl was a 2/10. The acaí itself was very runny and tasteless, the granola had a stale crunch, the bananas were incredibly mushy, and the scoop of PB was gigantic, so much so that I couldn't even eat one bite without it on my spoon. The only good things about the bowl were the chocolate chips and the acaí was a perfect temperature. It was also very pricey at ~$13. Good for a picture though, but I won't be returning.","2018-02-12 01:30:44"
"tqID_C1FX2VOOKIKdhToqQ","jbXGURfs770pCckQAbuv3Q","UUOOjXAyk7dBpwTtKCnwyg",5,0,0,0,"My gf and I were visiting from New Mexico (where they know a thing or two about tacos). We found this place on Yelp and were glad to find anywhere in Florida where the food had not been pre-chewed.

Amazing tacos all around (standouts were the barbacoa and grouper)...the dipping sauce really took them to the next level. The staff was really friendly and showed that southern hospitality.

I think they deserve 4.5 stars only because $4-5 per taco is pretty steep, but we stuffed our faces (with drinks) for under $30...so I will round up.

Go, you'll be happy you did!","2014-01-20 03:22:17"
"6U_qCooQHBNyew02SFxTxg","zQT7oLYJcT94GSHcEC_ELQ","zG9-Ii9mea1JhnQTv4_DxA",4,4,8,3,"This is my delivery location...and I order Papa John's a good amount. The pizza is consistently good, more or less on time, and I like that they're generous with their toppings. I've ordered from other locations and it just didn't seem as fresh.

The delivery guy is pretty chill, too.","2010-10-10 17:51:56"
"cU0KroZtguxdO-7FKon-BQ","_7NMG213b8NX_XBQ_WJktg","Ey0t4U6yqtxCeMaGPf7GcA",4,1,0,0,"We have an exchange student from Germany living with us this year and after having her try our favorite foods, found this place here on Yelp and decided to try letting her share her favorites with us.  The food was excellent and she was so excited to see all her favorites from home on the menu...and she was proud of us for liking them too. :)  The owner Veronica was a bit over the top as others have stated, the food is not inexpensive, and don't plan to eat here if you are in a hurry because the staff sure isn't.  But, if you are in the mood for great, authentic German food this is the place to go.","2011-10-02 03:51:36"
"9CtL-O8jC0aTTqhfWI_p6Q","0OIEe5bPWtUfNXGjXFH9Kg","stJax2pMd3PVBbHZthlOdg",5,1,0,0,"This is a great rental pick up. I have the rewards membership and it's easy in and out.","2013-11-19 19:11:31"
"dAjjWt_KVC5ZzT_gFxqnLA","0PD9eS2f1NUcyvIs28ACbA","nvb8SFi1-LzaQHEhUnw_7g",4,2,0,0,"Went there for lunch in the middle of the week and this place is huge and almost no one there. It was right on the water where you could drive your boat right up and eat. They had a you catch them we cook them deal too. I had a Cuban sandwich and boy that thing was huge. It was good too. My father had a wrap and it was just ok. We also got gator bites. They were just ok. the batter was good but the meat was kinda chewy and the sauce was excellent! I can't wait to go there again when I am in the area. The bar was really big and they had a place for a band. We bar tender was very friendly too. She made it a nice experience.","2012-07-21 13:39:21"
"DaP7dIO8krTwddLTKxnUTA","t5z4-3GQu0Ahdh7kQcd0LA","tYCok-NtWvg8_k7woeB83w",2,0,0,0,"Really looked forward to the meal here. Our server was wonderful and the ambience is fabulous. The kitchen really dropped the ball on a Sunday night. Our food took over 45 minutes to make it to the table. And then they couldn't even get a burger well done. It's not that hard. Completely dissatisfied and won't be coming again. No comps, or even explanations from the kitchen staff or management.","2017-01-16 00:16:10"
"q9L-dRAl_QuCeHFk_X_JrQ","NYX153bif3C8Ae7AA2bfHw","AoK_wXRDqiaiUcbA0d0MYg",1,0,0,0,"I used to belong to a Hand and Stone in Morristown. I ended up abruptly moving to NYC and needing a new phone number and assumed my membership cancelled when I never received an email from the spa. I called the Marlton location while in town on business and asked if those credits would transfer, to which they told me yes. I booked a facial and a massage a week in advance. I left both my phone number and email and when I received a confirmation email about the appointment I assumed all must have been well. I arrived early to my appointment to ensure that my credits were still okay to be used. The receptionist said she had to call Morristown, but did not stop me from going into either my facial OR massage. 

The esthetician, Karen, was incredibly friendly and had a gentle touch. I wish she had done more extractions and really gone to work on my face. I appreciate the gentle-ness, but there's always a painful time during facials that you just have to grin and bear for better results, and I was hoping for more of that. Otherwise, I thought Karen was lovely. I was dismayed that between my facial and my massage there weren't any robes to transfer between rooms, so I got dressed and waited for about ten minutes while Karen tried to find my massage therapist, and then while she turned the room over until he came to get me. 

My massage therapist asked about my concerns and then left  me to change. By the time we started the massage it was already about 2:15. He was good about asking me how the pressure was, but I felt like I've gotten better massages from an airport chair massage. He used a lot of forearm, and little else technique wise. The massage was not thorough in the slightest. No scalp massage, no middle back, parts of my arms and legs were barely covered. I've had enough fifty minute massages to know that this was lacking. The massage ended at 2:50, not even close to fifty minutes (nor sixty if you're counting the ten minute changing time). After I got dressed my massage therapist was outside with a bottle of water, but he did not walk me out the door. He said goodbye in the hallway and I was left wandering in circles (ended up in an employee break room!) before finding my way out front. 

When I went to check out I held my tongue on the massage because I figured I had paid for it a while ago, I would suck it up and chalk it up to a bad but free (minus tip) experience. I was then told by the receptionist that she had yet to get in touch with Morristown regarding my credits. I had a bad feeling about this. When she got ahold of them they told her the only way to access my credits was to have me sign up again. There is no hand and stone in or around New York City (where I live). I was NOT prepared to pay for two services, I would have never made the appointments, and I certainly would have cancelled them had I known the circumstances. I asked why this was not checked ahead of time,or even during my first appointment before I went into a SECOND appointment, and I didn't think it was fair what was happening. A manager was brought over who said she would take care of things and would give me a call before running my credit card (I wanted to leave my tip on it). I assumed she would call me to work out some sort of price. Which is when I would have addressed the poor massage situation. 

I checked my credit card today and they ran my credit card after the appointment without my permission. I am beyond furious and refuse to ever return to this location, and plan on telling everybody I know in the area to avoid it as well. This was an unacceptable situation and I hope that anybody reading this knows to make 100% sure their services are covered before going in.","2018-05-09 16:07:00"
